mainapp;application;[-0.16106971353292465, -0.02976724598556757, -0.003183674067258835, 0.321585476398468, 0.25577639043331146, -0.3384655565023422, 0.3636854588985443, 0.0461446437984705, 0.36317336559295654, -0.6415572762489319, 0.17315883561968803, 0.27833860367536545, -0.16834324970841408, 0.04053523764014244, 0.5907511115074158, -0.00490444153547287, -0.3401683419942856, -0.14065667241811752, 0.01239807903766632, -0.45306776463985443, -0.13980378210544586, -0.08142665028572083, 0.268599271774292, 0.13377179205417633, 0.141002357006073, -0.032027292996644974, 0.3676898628473282, 0.6804883480072021, 0.14941340684890747, 1.0202544033527374, -0.08279937133193016, -0.08337840624153614, 2.2872588634490967, -0.12370070442557335, 0.21407610177993774, 0.04244488198310137, -0.0854676179587841, -0.16348782926797867, 0.375869482755661, 0.0729181058704853, -0.24336950480937958, -0.19690805673599243, -1.2597547769546509, -0.04850725084543228, 0.35253457725048065, -0.14888199791312218, 0.11019586026668549, 0.5470912903547287, 0.2594306990504265, 0.31049400568008423, -0.0472605312243104, -0.24063675105571747, -0.9015670716762543, -0.099315345287323, -0.14230411499738693, 0.5787829756736755, -0.9550479650497437, 0.32364998757839203, 0.1803440973162651, -0.15933599695563316, -0.459658607840538, -0.12355028837919235, 0.10747445747256279, -0.10110112652182579, 1.8295870423316956, -0.1776745282113552, 0.7560708522796631, 1.734147548675537, 0.4026263803243637, -0.36440417170524597, -0.23746632039546967, 0.4125869870185852, 0.22243446484208107, -1.1401710510253906, -0.6991394758224487, -0.2283627614378929, -0.15985751897096634, -1.3749539256095886, -0.7385076880455017, 0.10546579398214817, 0.4206138104200363, 0.1593094915151596, -0.21777942776679993, 0.3109128475189209, 0.1514236256480217, -0.6630365550518036, 0.027967071160674095, -0.03199997381307185, -0.9531281888484955, 0.37600886821746826, 0.2654021084308624, -0.1585599146783352, 1.248530626296997, 0.15042144060134888, 0.46143026649951935, 0.40108834207057953, 0.020328091457486153, -1.2844430208206177, -0.416963592171669, -0.3060315400362015, 0.3394458666443825, -0.810835987329483, -0.6261470019817352, -0.7694694399833679, 0.3100946247577667, 0.020640504313632846, 0.4561188071966171, -0.12005594745278358, -0.10638082399964333, -0.22675171494483948, 0.19970548152923584, 0.39546623826026917, 0.12111121416091919, -0.20361106097698212, -0.06928703933954239, 0.04435131326317787, 0.0735260657966137, 0.17952299118041992, -0.029092691838741302, 0.34003080427646637, -1.5224964618682861, -0.117238849401474, -0.42871128022670746, 0.8492126762866974, 0.1083749420940876, -0.031066679395735264, -0.0010543875396251678, -0.3802671879529953, 0.45218145847320557, 0.04541508108377457, -1.6901116371154785, -0.7841819524765015, -0.15354017540812492, 0.003883756697177887, 0.3752444237470627, -0.14803875237703323, -0.45574820041656494, -0.12376147415488958, -0.29786817729473114, 0.14910103753209114, -0.7418404221534729, -0.18106695264577866, 0.17975778132677078, 0.31987209618091583, 0.1229361966252327, -0.059788452461361885, 0.23064156621694565, 0.07088952977210283, 0.3886658400297165, -0.2690873369574547, -0.9068356454372406, -0.41074132919311523, 1.6097472310066223, -0.4016248732805252, -0.3829122930765152, -1.1954883933067322, 0.5972773432731628, -0.6537179946899414, -0.3874000012874603, -0.9282858371734619, 0.37217414379119873, -0.11393653228878975, 0.2073824554681778, 0.7575233280658722, 0.2882620394229889, 0.6832123398780823, 0.1767899952828884, -0.5697295665740967, -0.16935532167553902, 0.4481900930404663, -0.21896792203187943, -0.35356560349464417, -0.8904800117015839, 0.49000418186187744, 0.010173063725233078, 0.5345467627048492, -0.03352472186088562, 0.3001975491642952, 0.2560732662677765, 2.124392330646515, -0.0706503577530384, 0.15046972036361694, 0.19027605280280113, -0.0855617974884808, -0.27095551043748856, 0.16588543727993965, -0.5040750801563263, -0.0990833006799221, 0.18653962016105652, 0.05812323838472366, -0.03565642982721329, -0.018898501992225647, -0.03468651499133557, -0.021753713488578796, -0.09113341197371483, -0.0817134864628315, 0.1852182373404503, 0.22725173085927963, 1.5806852579116821, -0.24026238173246384, -0.07278505712747574, 0.08174890745431185, -0.17561252415180206, -0.29945891350507736, -0.280302032828331, 0.583224356174469, -0.17637737840414047, 0.3083684369921684, 0.5368369519710541, 1.3177880644798279, 2.2272344827651978, 0.23987625166773796, 0.2690935581922531, -0.25576169043779373, -1.3783467411994934, 0.07446392625570297, -0.007641846314072609, -0.132439486682415, -0.1120036356151104, -0.4423735737800598, -1.464799404144287, 0.17336321622133255, -0.0340354535728693, -0.5938650965690613, 0.10148469917476177, 0.5548852980136871, 0.009339883923530579, 0.29819781333208084, -0.017388056963682175, -0.08826630376279354, 0.15836979914456606, -0.011989515274763107, 0.15237556025385857, 0.46745097637176514, -0.7987563610076904, 0.02822502702474594, -0.07979853451251984, -0.161461990326643, -0.3834902048110962, -1.455093264579773, -0.1943729668855667, -0.08927273377776146, 0.15311013534665108, 0.5791500508785248, 0.5709282457828522, -0.6609510183334351, -0.23244687169790268, 0.09799239784479141, -0.2973302751779556, 0.26973169296979904, -0.18315836042165756, -0.5286536514759064, 0.04508145432919264, 0.2279631569981575, -0.38465724885463715, -0.20713189244270325, 0.14893414825201035, 0.33872638642787933, -0.06413142941892147, 2.862218141555786, 0.0016693063080310822, 0.6191185116767883, 0.06253169663250446, -0.7057931423187256, -0.04722478147596121, -1.2472729682922363, -0.2842171713709831, -0.17761468887329102, 0.7191486954689026, 0.6008684933185577, 1.7945099472999573, 0.07658556464593858, 0.3420322686433792, 0.035224258608650416, -0.28041860461235046, -0.35565465688705444, 0.8170714974403381, -0.3116076588630676, -0.8742715418338776, -0.02859177114441991, 0.05020861513912678, 0.5303374230861664, -0.1989472731947899, 0.09779716655611992, 0.3085582107305527, -0.07807660661637783, -0.6163223087787628, -0.33633697032928467, -0.11949806660413742, 0.2171081081032753, 0.7761423885822296, -0.7850203514099121, 1.4185773730278015, -0.16264929063618183, -0.17025069147348404, -0.0695621045306325, 0.19631393998861313, 0.36813490092754364, 0.0652272030711174, -0.3603011816740036, -0.21567752957344055, 0.5698814690113068, 0.12676456943154335, -0.47266465425491333, -0.7587809562683105, 0.023690077709034085, -0.6687124371528625, -0.1345972642302513, 0.05954989232122898, -0.1039729593321681, 0.38008318841457367, -1.1176140308380127, 0.030912349931895733, -0.11430879309773445, -0.31048472225666046, 0.4925483167171478, 0.12742242962121964, 0.3013158366084099, -0.2483966052532196, -0.05633695423603058, -0.1576726771891117, -0.09169640392065048, 1.2959171533584595, -1.529202401638031, 0.1542469635605812, 1.1473307013511658, 0.17582380771636963, 0.015658944845199585, -2.1585114002227783, 0.8877160549163818, -0.25255365297198296, -0.28933046013116837, -0.1941804252564907, 1.3477678894996643, -1.3694345355033875, -0.12497730553150177, 0.4198404997587204, -0.3252256512641907, 0.6878385543823242, 0.2359808087348938, -1.6173867583274841, -0.13314125314354897, -0.5069737136363983, 0.5877130329608917, -0.0023671574890613556, 1.6972288489341736, 0.00473708170466125, -0.6527382135391235, 1.1914796233177185, 0.01323253894224763, -0.6083743572235107, -0.6966114640235901, -0.16975723206996918, -0.32411837577819824, -0.40529128909111023, 2.70180344581604, 0.296498104929924, -0.2740577384829521, -0.6274921596050262, 0.039610330015420914, 0.32463494688272476, 0.09265183471143246, -0.322654090821743, 1.965103268623352, 0.9166494011878967, -0.5952941477298737, -0.9457981884479523, -0.21417758613824844, 0.19136075675487518, -0.08608841337263584, 0.4624151140451431, 0.20950675755739212, -0.11426329240202904, -0.2373242899775505, 0.3798566609621048, -0.2912031561136246, -0.2602701634168625, 0.32833534479141235, -0.18110454455018044, -0.33019304275512695, -1.449450433254242, -0.14107759669423103, -0.2588983550667763, 0.25022879242897034, -0.1211627647280693, -2.780798077583313, 0.5235143452882767, -0.157206229865551, 1.6353755593299866, 0.4509497284889221, -0.2504146322607994, -0.4622431695461273, 0.044817330315709114, 0.35993948578834534, -0.05337189557030797, 0.08214424923062325, -0.4448959529399872, -0.4689881503582001, -1.3089736104011536, -0.18858720362186432, 0.1204017736017704, -0.2086346447467804, 0.20163653790950775, 0.4739468991756439, 0.4088902026414871, 0.5855078101158142, -0.46607422828674316, -0.12505675479769707, 0.08011720329523087, 0.43936169147491455, -0.5170749723911285, 2.1781585216522217, -0.031043358147144318, 0.03982444293797016, -0.1312301643192768, 0.35148461163043976, 0.33413267135620117, 0.0037668300792574883, -0.3166702836751938, 0.47926440834999084, -0.04363711550831795, 0.5479664206504822, 0.7195288836956024, -0.1514626406133175, -0.14092186465859413, 0.17722158133983612, -0.01631513610482216, -0.1955334171652794, -0.21067216247320175, -0.6242194175720215, 0.06313025765120983, 0.7156906425952911, 0.5037335306406021, 0.07695815316401422, -0.13462141156196594, -0.3171636387705803, -0.23946800082921982, -0.45973020792007446, 0.7697872221469879, 0.15632592514157295, 0.2932031378149986, -0.07394644618034363, 0.1804102584719658, 0.23789193481206894, -1.0009928345680237, 0.18049831688404083, 0.4492662400007248, 2.223933458328247, -0.02985004335641861, -0.0334486560896039, -0.12816894426941872, 0.13075517863035202, -0.05196820665150881, -0.26995038986206055, 0.8073950409889221, 0.059095315635204315, 0.028850328759290278, 0.2816055566072464, 0.17206691205501556, 0.42695605754852295, 0.16674986481666565, -0.3292836844921112, -0.19691646844148636, -0.3227144032716751, 0.11159548908472061, -1.7647979855537415, 0.22632069885730743, -0.23227381706237793, -0.3391321450471878, 0.2160479575395584, -1.1455557942390442, 0.7120420932769775, -0.17041228711605072, -0.47508808970451355, -0.008347894996404648, 0.00992837781086564, 0.0364972148090601, 1.542685091495514, 0.5039668828248978, 2.0119717717170715, 0.1448960229754448, -0.08366047218441963, 0.447526752948761, -1.1957345604896545, 0.5241433829069138, -0.6930257678031921, 0.5116743296384811, 0.35263168811798096, -0.1813107654452324, -0.794213205575943, 0.012008823454380035, 0.23417950421571732, 0.2843007594347, 0.20772643387317657, -0.3451695293188095, 0.23447464406490326, -0.694320797920227, 0.9210275113582611, 0.007944636046886444, 0.9936699867248535, 0.663470596075058, 0.1361304372549057, 0.5762715041637421, 1.5484904050827026, 0.10670362040400505, -0.1841512769460678, 0.10937067121267319, 1.9222294092178345, -0.09542152157519013, -0.3811248689889908, 0.06771623808890581, -0.07490667328238487, 0.8701130747795105, 0.4645540863275528, -0.11636526323854923, 0.08317241352051497, -0.3532305359840393, -0.1995946168899536, 0.03251361567527056, 1.7267776727676392, 0.1450198031961918, 0.11952049238607287, -0.10093586891889572, 0.5321181118488312, 2.0234475135803223, 0.03730268403887749, -1.1326255798339844, -0.7301857471466064, 0.6035832166671753, -0.4023072421550751, 0.08948005130514503, -0.06369417253881693, 0.04451490193605423, -0.29261310398578644, 1.0075394213199615, 0.09461427107453346, 0.304347425699234, -0.5462549328804016, -0.10449182614684105, -0.2167985588312149, 0.14321798831224442, -0.025643321685492992, 1.2234869003295898, -0.1643574833869934, 0.5841963589191437, -0.23160311579704285, -0.08341353014111519, -2.0417808294296265, -0.07368713896721601, -0.2925831750035286, -0.25738175213336945, 0.1515347302192822, -0.31132520735263824, -0.11801964044570923, 0.24314095079898834, -0.08762332051992416, 0.3110223412513733, 0.01650949940085411, -0.4610097110271454, 0.6249291598796844, -0.2041662335395813, 0.3659147769212723, 0.4444703310728073, -0.11182951368391514, -0.23907089978456497, -0.05873708659783006, 0.2718687430024147, 0.17401320859789848, -0.03218943439424038, -0.13365741819143295, -2.1172292232513428, -0.10630871541798115, 0.04583773948252201, 0.4279981404542923, -0.2575944736599922, 0.319521889090538, 1.2515962719917297, -0.12965992465615273, -0.3277171701192856, 1.005295068025589, -0.1495240330696106, 2.021855890750885, -0.1169891320168972, -0.6549810469150543, 0.06211921572685242, 0.2933391034603119, -0.34567491710186005, 0.8696142733097076, 13.088449001312256, -0.12143039330840111, 1.5821034908294678, 0.6660075187683105, 0.32177725434303284, 0.04939159471541643, -1.4951063394546509, 0.17018629238009453, -0.02471449039876461, -0.12060270830988884, 0.1577545404434204, 0.012824279256165028, 0.07673783041536808, 0.4946015626192093, 0.4289192855358124, -0.21762889623641968, -0.19673289358615875, 0.2729407511651516, -0.40192197263240814, 0.10005323216319084, -0.2591020464897156, -0.14546415209770203, 0.7226982414722443, -0.6183660328388214, -0.27083417773246765, -0.29548393189907074, -0.1314280964434147, 0.04286654375027865, -0.3032705634832382, 0.3351951986551285, 0.14379539340734482, 0.30851906538009644, -0.06537468545138836, -0.25709595158696175, -0.17791501805186272, 1.5889354944229126, -0.03159282822161913, -0.37185582518577576, 0.2535674273967743, -1.9540557265281677, 0.1528278812766075, -1.5025653839111328, 0.47555766999721527, 0.3143654763698578, 0.43031077086925507, 0.37887445092201233, -0.7000181972980499, 0.16416773200035095, 0.4116848111152649, 0.006940851162653416, -0.12302589416503906, 0.6854826807975769, 0.24674325436353683, 0.3188094347715378, 0.1611289083957672, -0.18882141262292862, -1.1368939876556396, -0.0913231372833252, -1.054038643836975, 0.20879340916872025, -0.12207531929016113, 0.18216898292303085, -0.09756791964173317, -2.0754555463790894, -0.30894991010427475, 0.3685740679502487, 0.020052634994499385, 0.3850826025009155, -0.31523606181144714, 0.1366097703576088, 2.0565199851989746, 1.648890733718872, 0.16370002925395966, -0.17622806876897812, -0.9447125494480133, -0.10190966352820396, -0.33732810616493225, -0.39435580372810364, 0.19722647964954376, -0.18794887512922287, 0.19481965154409409, 0.02958846785077185, 0.12324019148945808, -0.25904905050992966, -0.14395198225975037, 0.1580868549644947, 0.7654556632041931, 0.5777122676372528, 1.2897393107414246, 0.1847941279411316, 0.10356807176140137, 0.44715777039527893, -1.405120611190796, -0.10110862366855145, 0.3658933639526367, 0.2430908977985382, -1.5941250324249268, -0.17249540984630585, -0.10747946053743362, 0.36625590920448303, -0.07456943206489086, -0.5263018012046814, 0.1854715421795845, 0.39342689514160156, -0.6042781174182892, -1.191065788269043, 0.6539648175239563, -0.06391396373510361, 0.36204950511455536, 0.0353839248418808, -0.45606638491153717, -0.3243998512625694, 0.7776893675327301, -0.1787864789366722, 2.117147922515869, -0.2254382222890854, -0.15113937109708786, 0.08969733864068985, 0.7971797287464142, 0.00518735870718956, 0.08509688451886177, 1.5026035904884338, -0.23402050882577896, -0.37219639122486115, -0.3483550697565079, 0.3656799793243408, 0.4084470421075821, 0.5068522542715073, 0.5841921865940094, 0.6152473092079163, -0.04435745533555746, -0.025189243257045746, 0.24805119633674622, 2.151430130004883, 0.17540085315704346, -0.19609536603093147, -1.1218655109405518, -0.06252551078796387, -0.1933251917362213, -0.8510646224021912, 0.11267535202205181, -0.24097741395235062, 0.2348463535308838, -0.4406118243932724, -1.450351357460022, 0.3177707865834236, 0.35934193432331085, -0.05624042358249426, -0.06007549539208412, 0.1768747866153717, 0.022020988166332245, -0.011120326351374388, 0.5847476720809937, 0.010140854865312576, -0.046285334043204784, 0.057125563733279705, -0.3156413286924362, 1.3237842321395874, 0.6454538404941559, -0.9635785222053528, 0.6934918463230133, -1.7803221344947815, 0.8284107446670532, -0.30454936623573303, -0.10615535825490952, -0.16059234738349915, 0.22524824738502502, -0.0732904952019453, 0.2650144621729851, -0.7436873912811279, 0.26294611394405365, -0.026729758828878403, -0.3586285412311554, 1.1959656476974487, 0.06785979401320219, -0.0742535050958395, 0.8193060755729675, -0.13022269308567047, -0.6010030508041382, 0.5448840856552124]
